,title,description,price,color,gender,imageUrl,brand,composition,polyester,lyocell,cotton,hemp
283,TreeBlend Classic T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
284,TreeBlend Classic T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
285,Peru Embroidered Llama T-shirt,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
286,Peru Embroidered Llama T-shirt,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
287,Peru Embroidered Llama T-shirt,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
288,Peru Embroidered Llama T-shirt,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
289,Peru Embroidered Llama T-shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
290,Peru Embroidered Llama T-shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
291,Peru Embroidered Llama T-shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
292,Peru Embroidered Llama T-shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
293,Peru Embroidered Llama T-shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
294,Peru Embroidered Llama T-shirt,,40.0,AGAVE GREEN,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
295,Peru Embroidered Llama T-shirt,,40.0,AGAVE GREEN,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
296,Peru Embroidered Llama T-shirt,,40.0,AGAVE GREEN,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
297,Peru Embroidered Llama T-shirt,,40.0,AGAVE GREEN,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
298,Peru Embroidered Llama T-shirt,,40.0,AGAVE GREEN,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
299,Peru Embroidered Llama T-shirt,,40.0,HI RISE GREY,women,1/2341/3995/products/TCW3502-20441.jpg?v=1628267410,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
300,Cropped Relaxed T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW4165-01643-Edit.jpg?v=1623699905,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
301,Cropped Relaxed T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW4165-01643-Edit.jpg?v=1623699905,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
302,Cropped Relaxed T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW4165-01643-Edit.jpg?v=1623699905,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
303,tentree Winter Mountain T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
304,tentree Winter Mountain T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
305,tentree Winter Mountain T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
306,tentree Winter Mountain T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
307,tentree Winter Mountain T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
308,tentree Winter Mountain T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
309,tentree Winter Mountain T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
310,tentree Winter Mountain T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
311,tentree Winter Mountain T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
312,tentree Winter Mountain T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW3598-2018-3267.jpg?v=1633384944,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
313,Eco not Ego Embroidered T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3601-0164-3774.jpg?v=1633384956,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
314,Eco not Ego Embroidered T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3601-0164-3774.jpg?v=1633384956,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
315,Eco not Ego Embroidered T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3601-0164-3774.jpg?v=1633384956,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
316,Eco not Ego Embroidered T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3601-0164-3774.jpg?v=1633384956,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
317,Eco not Ego Embroidered T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3601-0164-3774.jpg?v=1633384956,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
318,Listen To The Trees T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
319,Listen To The Trees T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
320,Listen To The Trees T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
321,Listen To The Trees T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
322,Listen To The Trees T-Shirt,,40.0,MIDNIGHT BLUE,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
323,Listen To The Trees T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
324,Listen To The Trees T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
325,Listen To The Trees T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
326,Listen To The Trees T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
327,Listen To The Trees T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
328,Smokey Says T-Shirt,,40.0,BALSAM,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
329,Smokey Says T-Shirt,,40.0,BALSAM,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
330,Smokey Says T-Shirt,,40.0,BALSAM,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
331,Smokey Says T-Shirt,,40.0,TRAVERTINE,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
332,Smokey Says T-Shirt,,40.0,TRAVERTINE,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
333,Smokey Says T-Shirt,,40.0,TRAVERTINE,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
334,Smokey Says T-Shirt,,40.0,TRAVERTINE,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
335,Smokey Says T-Shirt,,40.0,TRAVERTINE,women,1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
336,National Geographic Redwood Unisex T-Shirt,,40.0,JET BLACK,women,1/2341/3995/products/TCU4654-01646.jpg?v=1628369280,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
337,National Geographic Redwood Unisex T-Shirt,,40.0,JET BLACK,women,1/2341/3995/products/TCU4654-01646.jpg?v=1628369280,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
338,National Geographic Banner Unisex Longsleeve,,40.0,AFTERGLOW,women,1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
339,National Geographic Banner Unisex Longsleeve,,40.0,AFTERGLOW,women,1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
340,National Geographic Banner Unisex Longsleeve,,40.0,AFTERGLOW,women,1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
341,National Geographic Banner Unisex Longsleeve,,40.0,AFTERGLOW,women,1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
342,Keep It Simple T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
343,Keep It Simple T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
344,Keep It Simple T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
345,Keep It Simple T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
346,Keep It Simple T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
347,Keep It Simple T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
348,Keep It Simple T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
349,Keep It Simple T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
350,Keep It Simple T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
351,Keep It Simple T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
352,What We Stand On T-Shirt,,40.0,LICHEN GREEN HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
353,What We Stand On T-Shirt,,40.0,LICHEN GREEN HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
354,What We Stand On T-Shirt,,40.0,LICHEN GREEN HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
355,What We Stand On T-Shirt,,40.0,LICHEN GREEN HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
356,What We Stand On T-Shirt,,40.0,LICHEN GREEN HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
357,What We Stand On T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
358,What We Stand On T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
359,What We Stand On T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
360,What We Stand On T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
361,What We Stand On T-Shirt,,40.0,GREY HEATHER,women,1/2341/3995/products/TCW3571-21121.jpg?v=1629302520,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
362,National Geographic Logo Unisex T-Shirt,,40.0,DARK SEA,women,1/2341/3995/products/TCU4174-22301.jpg?v=1628369255,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
363,National Geographic Logo Unisex T-Shirt,,40.0,DARK SEA,women,1/2341/3995/products/TCU4174-22301.jpg?v=1628369255,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
364,National Geographic Logo Unisex T-Shirt,,40.0,DARK SEA,women,1/2341/3995/products/TCU4174-22301.jpg?v=1628369255,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
365,National Geographic Logo Unisex T-Shirt,,40.0,DARK SEA,women,1/2341/3995/products/TCU4174-22301.jpg?v=1628369255,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
366,National Geographic Logo Unisex T-Shirt,,40.0,DARK SEA,women,1/2341/3995/products/TCU4174-22301.jpg?v=1628369255,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
367,National Geographic Redwood Unisex Longsleeve,,40.0,SUPER LEMON,women,1/2341/3995/products/TCU4479-22291.jpg?v=1628369291,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
368,National Geographic Redwood Unisex Longsleeve,,40.0,SUPER LEMON,women,1/2341/3995/products/TCU4479-22291.jpg?v=1628369291,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
369,National Geographic Redwood Unisex Longsleeve,,40.0,SUPER LEMON,women,1/2341/3995/products/TCU4479-22291.jpg?v=1628369291,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
370,National Geographic Redwood Unisex Longsleeve,,40.0,SUPER LEMON,women,1/2341/3995/products/TCU4479-22291.jpg?v=1628369291,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
371,Retro Juniper Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
372,Retro Juniper Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
373,Retro Juniper Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
374,Retro Juniper Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
375,Retro Juniper Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
376,Retro Juniper Classic T-Shirt,,40.0,DRESS BLUE HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
377,Retro Juniper Classic T-Shirt,,40.0,DRESS BLUE HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
378,Retro Juniper Classic T-Shirt,,40.0,DRESS BLUE HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
379,Retro Juniper Classic T-Shirt,,40.0,DRESS BLUE HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
380,Retro Juniper Classic T-Shirt,,40.0,DRESS BLUE HEATHER,women,1/2341/3995/products/TCW2447-2114_45870.jpg?v=1628717495,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
381,Wildfire T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
382,Wildfire T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
383,Wildfire T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
384,Wildfire T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
385,Wildfire T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
386,Wildfire T-Shirt,,40.0,HI RISE GREY HEATHER,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
387,Wildfire T-Shirt,,40.0,HI RISE GREY HEATHER,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
388,Wildfire T-Shirt,,40.0,HI RISE GREY HEATHER,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
389,Wildfire T-Shirt,,40.0,HI RISE GREY HEATHER,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
390,Wildfire T-Shirt,,40.0,HI RISE GREY HEATHER,women,1/2341/3995/products/TCW3574-00161.jpg?v=1628369141,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
391,Peaks Embroidery T-Shirt,,40.0,BLACK OLIVE GREEN,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
392,Peaks Embroidery T-Shirt,,40.0,BLACK OLIVE GREEN,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
393,Peaks Embroidery T-Shirt,,40.0,BLACK OLIVE GREEN,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
394,Peaks Embroidery T-Shirt,,40.0,BLACK OLIVE GREEN,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
395,Peaks Embroidery T-Shirt,,40.0,BLACK OLIVE GREEN,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
396,Peaks Embroidery T-Shirt,,40.0,STORM BLUE,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
397,Peaks Embroidery T-Shirt,,40.0,STORM BLUE,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
398,Peaks Embroidery T-Shirt,,40.0,STORM BLUE,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
399,Peaks Embroidery T-Shirt,,40.0,STORM BLUE,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
400,Peaks Embroidery T-Shirt,,40.0,STORM BLUE,women,1/2341/3995/products/TCW3563-20171.jpg?v=1627600850,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
401,It Takes A Forest T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
402,It Takes A Forest T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
403,It Takes A Forest T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
404,It Takes A Forest T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
405,It Takes A Forest T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
406,It Takes A Forest T-Shirt,,40.0,LICHEN GREEN,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
407,It Takes A Forest T-Shirt,,40.0,LICHEN GREEN,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
408,It Takes A Forest T-Shirt,,40.0,LICHEN GREEN,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
409,It Takes A Forest T-Shirt,,40.0,LICHEN GREEN,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
410,It Takes A Forest T-Shirt,,40.0,LICHEN GREEN,women,1/2341/3995/products/TCW3565-01642.jpg?v=1627600864,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
411,Cypress Tank,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW2933-2044.jpg?v=1627489565,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
412,Cypress Tank,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW2933-2044.jpg?v=1627489565,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
413,Cypress Tank,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW2933-2044.jpg?v=1627489565,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
414,Cypress Tank,,40.0,APPLE BUTTER RED,women,1/2341/3995/products/TCW2933-2044.jpg?v=1627489565,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
