,name,image_url,color,size,url,price,descr,fit_features,materials,wash_dir,ethical_url,gender,material1,material2,material3
323,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2311-2921.jpg?v=1632506762,LILAC CHALK HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=37999498756282,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
324,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2261-2859.jpg?v=1632506763,PINE BARK,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=37999499903162,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
325,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2261-2859.jpg?v=1632506763,PINE BARK,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=37999499935930,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
326,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2261-2859.jpg?v=1632506763,PINE BARK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=37999499968698,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
327,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2261-2859.jpg?v=1632506763,PINE BARK,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=37999500001466,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
328,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2261-2859.jpg?v=1632506763,PINE BARK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=37999500099770,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
329,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2050-_2.jpg?v=1633547083,MULBERRY HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=40576568557754,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
330,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2050-_2.jpg?v=1633547083,MULBERRY HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=40576568590522,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
331,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2050-_2.jpg?v=1633547083,MULBERRY HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=40576568623290,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
332,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2050-_2.jpg?v=1633547083,MULBERRY HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=40576568656058,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
333,TreeBlend V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2456-2050-_2.jpg?v=1633547083,MULBERRY HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-treeblend-classic-v-neck-t-shirt?variant=40576568688826,35.0,"What makes the perfect everyday t-shirt? Perfect fit, super-soft fabric, and plants 10 trees, of course!","V-Neck short sleeve t-shirt, scoop hi-low hem","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""https://www.tentree.ca/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
334,Cropped Relaxed T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4165-01643-Edit.jpg?v=1623699905,METEORITE BLACK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-cropped-relaxed-t-shirt?variant=39292123775162,35.0,"Oversized but never baggy, the Cropped Relaxed T-Shirt is that just-right fit we’re all looking for in a t-shirt. This tee saves on water, waste, and carbon emissions without ever sacrificing style — sustainability has never looked so good.","Relaxed fit crew neck cropped t-shirt, ribbed neck band, medium stretch fabric","45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
335,Cropped Relaxed T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4165-01643-Edit.jpg?v=1623699905,METEORITE BLACK,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-cropped-relaxed-t-shirt?variant=39292123807930,35.0,"Oversized but never baggy, the Cropped Relaxed T-Shirt is that just-right fit we’re all looking for in a t-shirt. This tee saves on water, waste, and carbon emissions without ever sacrificing style — sustainability has never looked so good.","Relaxed fit crew neck cropped t-shirt, ribbed neck band, medium stretch fabric","45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
336,Cropped Relaxed T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4165-01643-Edit.jpg?v=1623699905,METEORITE BLACK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-cropped-relaxed-t-shirt?variant=39292123840698,35.0,"Oversized but never baggy, the Cropped Relaxed T-Shirt is that just-right fit we’re all looking for in a t-shirt. This tee saves on water, waste, and carbon emissions without ever sacrificing style — sustainability has never looked so good.","Relaxed fit crew neck cropped t-shirt, ribbed neck band, medium stretch fabric","45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, hang dry","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
337,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-0451-2414.jpg?v=1633385097,METEORITE BLACK HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40566741401786,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
338,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-0451-2414.jpg?v=1633385097,METEORITE BLACK HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40566741434554,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
339,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-0451-2414.jpg?v=1633385097,METEORITE BLACK HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40566741467322,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
340,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-0451-2414.jpg?v=1633385097,METEORITE BLACK HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40566741500090,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
341,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-0451-2414.jpg?v=1633385097,METEORITE BLACK HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40566741532858,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
342,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-2053-3965.jpg?v=1633639578,DARK FOREST GREEN HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40580602101946,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
343,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-2053-3965.jpg?v=1633639578,DARK FOREST GREEN HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40580602134714,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
344,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-2053-3965.jpg?v=1633639578,DARK FOREST GREEN HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40580602167482,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
345,TreeBlend Longsleeve T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3603-2053-3965.jpg?v=1633639578,DARK FOREST GREEN HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-treeblend-longsleeve-t-shirt?variant=40580602200250,40.0,"Build your capsule wardrobe with elevated essentials like this eco-friendly longsleeve. Made our sustainable TreeBlend, this tee is built to last.","Regular fit wide neck longsleeve t-shirt, stepped hem, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
346,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-2018-3243.jpg?v=1633384944,MIDNIGHT BLUE,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688350394,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
347,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-2018-3243.jpg?v=1633384944,MIDNIGHT BLUE,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688383162,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
348,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-2018-3243.jpg?v=1633384944,MIDNIGHT BLUE,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688415930,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
349,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-2018-3243.jpg?v=1633384944,MIDNIGHT BLUE,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688448698,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
350,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-2018-3243.jpg?v=1633384944,MIDNIGHT BLUE,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688481466,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
351,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-1366-3329.jpg?v=1633384944,MESA RED,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688514234,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
352,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-1366-3329.jpg?v=1633384944,MESA RED,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688547002,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
353,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-1366-3329.jpg?v=1633384944,MESA RED,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688579770,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
354,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-1366-3329.jpg?v=1633384944,MESA RED,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688612538,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
355,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3598-1366-3329.jpg?v=1633384944,MESA RED,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-tentree-winter-mountain-t-shirt?variant=40566688645306,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
356,Eco not Ego Embroidered T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3601-0164-3751.jpg?v=1633384956,METEORITE BLACK,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-eco-not-ego-embroidered-t-shirt?variant=40566692511930,35.0,This embrodiered tee says it all. Nurture the planet with this statement tee made from the most sustainable materials out there.,"Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
357,Eco not Ego Embroidered T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3601-0164-3751.jpg?v=1633384956,METEORITE BLACK,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-eco-not-ego-embroidered-t-shirt?variant=40566692544698,35.0,This embrodiered tee says it all. Nurture the planet with this statement tee made from the most sustainable materials out there.,"Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
358,Eco not Ego Embroidered T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3601-0164-3751.jpg?v=1633384956,METEORITE BLACK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-eco-not-ego-embroidered-t-shirt?variant=40566692577466,35.0,This embrodiered tee says it all. Nurture the planet with this statement tee made from the most sustainable materials out there.,"Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
359,Eco not Ego Embroidered T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3601-0164-3751.jpg?v=1633384956,METEORITE BLACK,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-eco-not-ego-embroidered-t-shirt?variant=40566692610234,35.0,This embrodiered tee says it all. Nurture the planet with this statement tee made from the most sustainable materials out there.,"Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
360,Eco not Ego Embroidered T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3601-0164-3751.jpg?v=1633384956,METEORITE BLACK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-eco-not-ego-embroidered-t-shirt?variant=40566692643002,35.0,This embrodiered tee says it all. Nurture the planet with this statement tee made from the most sustainable materials out there.,"Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash Cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
