title,description,price,color,gender,imageUrl,brand,composition,elastane,polystyrene,linen,silk,wool,cotton,viscose,modal,polyamide,polyester
Muscle Fit T-shirt,"Crew-neck T-shirt in soft cotton jersey with a printed design at front. Muscle Fit – designed to showcase the body’s physique. Narrow shoulders, tapered sleeves, and accentuated waist for a flattering silhouette.",12.99,White black,men,"//lp2.hm.com/hmgoepprod?set=source[/ca/36/ca3690ec22f0bdb87ddd6168e2a6b7c78b5a9814.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Relaxed Fit T-shirt,"Relaxed-fit, straight-cut T-shirt in soft cotton jersey. Ribbed crew neck and dropped shoulders.",6.99,Navy blue,men,"//lp2.hm.com/hmgoepprod?set=source[/5e/d7/5ed75424015ef3084b229e7301ff96abd7c1f1b1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Regular Fit T-shirt,T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,17.99,Red white,men,"//lp2.hm.com/hmgoepprod?set=source[/32/c4/32c4ed93896c849033d7f3896bbdc7a0f6538805.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jersey Polo Shirt,"Short-sleeved polo shirt in soft cotton jersey. Collar, opening at top without buttons, and slits at sides of hem.",12.99,Black,men,"//lp2.hm.com/hmgoepprod?set=source[/3d/1f/3d1f4b82b08016c91bff0700a3a7637be6b58f31.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton Polo Shirt,"Polo shirt in cotton piqué. Ribbed collar, button placket, and short sleeves with ribbed cuffs. Slits at sides.",12.99,Light blue,men,"//lp2.hm.com/hmgoepprod?set=source[/c8/3d/c83d2f8e06bc00d1454406975bd272fd4be4b289.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Loose Fit Sports Shirt,"Short-sleeved, crew-neck shirt in fast-drying, functional fabric to help keep you dry and cool while exercising. Taped details. Rounded hem, longer at back for improved fit and increased freedom of movement.",17.99,Dark red melange,men,"//lp2.hm.com/hmgoepprod?set=source[/6f/ca/6fca1e48470c4f5560c8d91926c9f1ceac6ea9d1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 94%, Elastane 6%",0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
10-pack Regular Fit T-shirts,Crew-neck T-shirts in soft cotton jersey.,54.99,Black white,men,"//lp2.hm.com/hmgoepprod?set=source[/5d/d0/5dd022df7ae306cae3c72d080f191e61f8070023.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Slub Jersey T-shirt,"T-shirt in slub cotton jersey with sewn cuffs on sleeves. Slightly longer, rounded back section.",12.99,Brown,men,"//lp2.hm.com/hmgoepprod?set=source[/16/30/16303d438f43dc0b1591b1b86b768865a62ddd97.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Striped T-shirt,"T-shirt in soft cotton jersey with printed stripes. Round, contrasting neckline.",14.99,Dark blue white red,men,"//lp2.hm.com/hmgoepprod?set=source[/02/75/02753a6002e33907af44a52fb560d941ac0b71f7.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Relaxed Fit T-shirt,Crew-neck T-shirt in thick cotton jersey.,12.99,Mint green,men,"//lp2.hm.com/hmgoepprod?set=source[/87/9b/879b352c5b53dce1b26406589814609257839817.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Slim Fit Round-neck T-shirt,Crew-neck T-shirt in soft jersey.,9.99,White,men,"//lp2.hm.com/hmgoepprod?set=source[/2c/82/2c82435e88bb7a28468576feaa1fe7c99a2b9946.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
2-pack Regular Fit T-shirts,"T-shirts in soft cotton jersey with a low neck. Rolled edges at neck and cuffs. Rounded hem, longer at back. Regular Fit.",24.99,White,men,"//lp2.hm.com/hmgoepprod?set=source[/ee/09/ee0956d6374999ccf1a059242c917081e3954f04.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,"Blank staples is a streetwear collection of minimalistic pieces that are the perfect canvas for your personal style and creativity. This contemporary T-shirt is made from heavy, 7 oz. cotton jersey for a premium handfeel. Straight-cut, oversized, and relaxed fit with a ribbed crew neck and dropped shoulders.",17.99,Cream,men,"//lp2.hm.com/hmgoepprod?set=source[/96/0f/960fa549b73c39940159fb21315616dcd58ec214.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Relaxed Fit COOLMAX® T-shirt,"Crew-neck T-shirt in soft jersey with a printed design. Made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",19.99,White green brown,men,"//lp2.hm.com/hmgoepprod?set=source[/9e/19/9e19ca05ab27ce33215f710dbfe2215d52547be6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 57%, Polyester 43%",0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.43
2-pack COOLMAX® T-shirts,"Crew-neck T-shirts in soft jersey made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",29.99,Neon green white,men,"//lp2.hm.com/hmgoepprod?set=source[/1b/a2/1ba27aec74dd304144e2ae680c1519c76ca350bc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 58%, Polyester 38%, Elastane 4%",0.04,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.38
Relaxed Fit T-shirt,Relaxed-fit T-shirt in soft cotton jersey with a printed design. Ribbed crew neck and dropped shoulders.,17.99,Light blue white black,men,"//lp2.hm.com/hmgoepprod?set=source[/f2/d0/f2d058401e892a1123f06c51fc04029fab91ccfc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Relaxed Fit Printed T-shirt,Relaxed-fit T-shirt in soft cotton jersey with a printed design. Crew neck.,19.99,Light pink light blue white,men,"//lp2.hm.com/hmgoepprod?set=source[/23/52/23521d7fe35c5bcc6314a720a0a2af0b81bf60ab.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Relaxed Fit T-shirt,"Relaxed-fit, straight-cut T-shirt in soft cotton jersey. Ribbed crew neck and dropped shoulders.",6.99,Light purple,men,"//lp2.hm.com/hmgoepprod?set=source[/76/db/76db32d304285e836dc2add185ed821d03a68d32.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2-pack COOLMAX® T-shirts,"V-neck T-shirts in soft jersey made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",24.99,Black,men,"//lp2.hm.com/hmgoepprod?set=source[/28/6e/286ee50495fef9fd0cd4cc04a00a7c120eb28f87.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 60%, Polyester 40%",0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
2-pack COOLMAX® T-shirts,"V-neck T-shirts in soft jersey made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",24.99,Blue light gray melange,men,"//lp2.hm.com/hmgoepprod?set=source[/23/cc/23cca38a3c28547fbb628dd32269f65d8e8e49b7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 60%, Polyester 40%",0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
Slim Fit Polo Shirt,Short-sleeved polo shirt in stretch cotton jersey with a collar and button placket. Slim fit.,14.99,White black,men,"//lp2.hm.com/hmgoepprod?set=source[/1d/69/1d69d79ad2aee4019f1a9f8d9a6c4bc54a27b799.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Raw-edge T-shirt,"T-shirt in soft cotton slub jersey. Slightly wider neckline, seam at center back, and slightly longer, rounded back section. Raw, rolled edges at neckline and cuffs.",12.99,Steel blue,men,"//lp2.hm.com/hmgoepprod?set=source[/61/b7/61b773dbd1f83c8058da0852abbd334f4093eb0a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Premium Cotton Polo Shirt,"Short-sleeved polo shirt in soft premium cotton. Ribbed collar, two buttons at top, open chest pocket, and a slit at each side of hem. Slim Fit – shaped at chest and tapered at waist, combined with slightly narrower sleeves for a tailored silhouette.",29.99,Dark blue,men,"//lp2.hm.com/hmgoepprod?set=source[/f6/43/f64316d8cfaeb2f1f788e686230ed1b9d098b70a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Slim Fit V-neck T-shirt,V-neck T-shirt in soft cotton jersey.,9.99,Dark gray,men,"//lp2.hm.com/hmgoepprod?set=source[/99/a6/99a614195a63e8bcfbab6a60b5e8efd3c93ebcd4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Slim Fit Round-neck T-shirt,Crew-neck T-shirt in soft jersey.,9.99,Light blue white,men,"//lp2.hm.com/hmgoepprod?set=source[/cb/29/cb29d4851948652f3e31e2e60eb1081f61b54873.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Slim Fit V-neck T-shirt,V-neck T-shirt in soft cotton jersey.,9.99,Mint green,men,"//lp2.hm.com/hmgoepprod?set=source[/df/32/df32182bcf920618475a3f7a8aa515e8744545a5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
2-pack Sports Shirts,"Short-sleeved sports shirts in fast-drying, functional fabric with good air permeability to wick away moisture. Made partly from recycled polyester.",24.99,Dark green dark gray melange,men,"//lp2.hm.com/hmgoepprod?set=source[/f8/8c/f88ccdbc6527f102914b164eee23098a0cd16c36.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 87%, Elastane 13%",0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
Relaxed Fit T-shirt,Relaxed-fit T-shirt in soft cotton jersey with a printed design. Ribbed crew neck and dropped shoulders.,17.99,Black green blue red pink yellow,men,"//lp2.hm.com/hmgoepprod?set=source[/d2/20/d2209c129f37a7490b1d741c4a8a999e91727fb5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2-pack Sports Shirts,"Short-sleeved sports shirts in fast-drying, functional fabric with good air permeability to wick away moisture. Made partly from recycled polyester.",24.99,Dark gray melange black,men,"//lp2.hm.com/hmgoepprod?set=source[/48/0b/480bc3ae6fbc11db84c2a83d102176ed3bb77607.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Polyester 87%, Elastane 13%",0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
Regular Fit Running Shirt,"Running shirt in fast-drying, functional fabric designed to help keep you dry and cool while exercising. Short raglan sleeves and reflective details.",17.99,Turquoise black,men,"//lp2.hm.com/hmgoepprod?set=source[/0e/2e/0e2e6a2bff512eef5deabdf4998b9a8bc666df14.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Polyester 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Regular Fit T-shirt,Crew-neck T-shirt in soft cotton jersey with a printed motif.,5.99,Light purple,men,"//lp2.hm.com/hmgoepprod?set=source[/fc/ea/fceafded8c6bb390e01bf04e80fba7dda1a5aa79.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2-pack COOLMAX® T-shirts,"V-neck T-shirts in soft jersey made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",24.99,White,men,"//lp2.hm.com/hmgoepprod?set=source[/69/25/69252328ad6cce46732ba1b500aa24fb44ad6490.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 60%, Polyester 40%",0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
Regular Fit T-shirt,Crew-neck T-shirt in soft cotton jersey with a printed graphic design at front.,12.99,Light green blue pink,men,"//lp2.hm.com/hmgoepprod?set=source[/76/79/76795b0045fa778a4203795781b44a12ee93f3e7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Premium Cotton T-shirt,Crew-neck T-shirt in premium cotton jersey.,17.99,Light blue,men,"//lp2.hm.com/hmgoepprod?set=source[/ff/db/ffdb9e4e58145402c1f1677dbe06177ddca3e505.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Relaxed Fit T-shirt,"Relaxed-fit T-shirt in soft cotton jersey. Ribbed crew neck, dropped shoulders, and contrasting sleeves.",12.99,Beige dark blue orange,men,"//lp2.hm.com/hmgoepprod?set=source[/a8/3a/a83afaac55e4a04665a9224f584309eb86687f09.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3-pack Slim Fit T-shirts,Crew-neck T-shirts in soft jersey.,24.99,Light blue peach pink mint green,men,"//lp2.hm.com/hmgoepprod?set=source[/1b/09/1b093b8dc6c9acbd7c3a05ad4db9fc022054a69a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Regular Fit T-shirt,T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,17.99,White yellow blue black orange,men,"//lp2.hm.com/hmgoepprod?set=source[/bb/36/bb36a521750ef7420047f16be35e756a56a28d28.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Premium Cotton Polo Shirt,"Fine-knit polo shirt in premium cotton. Ribbed collar, button placket, and short sleeves with ribbed cuffs.",34.99,Dark turquoise,men,"//lp2.hm.com/hmgoepprod?set=source[/57/e1/57e15418279bd3fadee2348f3becdec8e7729219.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Regular Fit T-shirt,Crew-neck T-shirt in soft cotton jersey with a printed graphic design at front.,12.99,Pink red white black,men,"//lp2.hm.com/hmgoepprod?set=source[/01/ea/01ea3f5bf76ac0d402f3f495df0a6fdc591539b0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Slim Fit COOLMAX® Polo Shirt,"Polo shirt in cotton-blend piqué. Collar, button placket, and short sleeves. Made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",17.99,White,men,"//lp2.hm.com/hmgoepprod?set=source[/27/da/27da77789291a659fe48ab7fd23414683cd44bfb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 52%, Polyester 48%",0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.48
Regular Fit Running Shirt,"Running shirt in fast-drying, functional fabric designed to help keep you dry and cool while exercising. Short raglan sleeves and reflective details.",17.99,Gray dark gray white,men,"//lp2.hm.com/hmgoepprod?set=source[/91/67/9167d5021bbbdf9ff40d5d81f9368e38dd14cb4a.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Polyester 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Regular Fit Running Shirt,"Running shirt in fast-drying, functional fabric designed to help keep you dry and cool while exercising. Short raglan sleeves and reflective details.",17.99,Dark blue black turquoise,men,"//lp2.hm.com/hmgoepprod?set=source[/e1/b6/e1b65185dee2ada318a2dd47a680638c9dc66b78.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Polyester 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Regular Fit Running Shirt,"Running shirt in fast-drying, functional fabric designed to help keep you dry and cool while exercising. Short raglan sleeves and reflective details.",17.99,Dark blue blue,men,"//lp2.hm.com/hmgoepprod?set=source[/18/02/1802ca124b5f5f951b3315900b4fdb3374dff01c.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Polyester 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,Dark gray yellow light purple,women,"//lp2.hm.com/hmgoepprod?set=source[/c1/65/c1656741af585cc8ee05a9cc010a9c284e5a3418.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,T-shirt in cotton jersey. Slightly wider neckline with narrow trim.,4.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/cb/6c/cb6c13e0640b5ab646f80e26d44a3759f5e8986d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,No Fear x H&M. Oversized T-shirt in soft jersey with a printed design.,17.99,White green black,women,"//lp2.hm.com/hmgoepprod?set=source[/c7/39/c73924dcecf541bef5e5c93b43cd7c21068cb91b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,Black light beige,women,"//lp2.hm.com/hmgoepprod?set=source[/39/03/39039a55a9b4dcd05945b9400681244d489b55db.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,No Fear x H&M. Oversized T-shirt in soft jersey with a printed design.,17.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/8d/a4/8da446b411ac1d1acd61279a6ae83e465fb6e897.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,"Wide-cut T-shirt in soft jersey with a printed design at front. Crew neck, heavily dropped shoulders, and wide sleeves.",17.99,Charcoal gray red blue yellow green,women,"//lp2.hm.com/hmgoepprod?set=source[/d2/a1/d2a1f1f95a009d855f21fbe1e644132585ab7899.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Relaxed-fit T-shirt in cotton jersey with a printed motif. Dropped shoulders and elbow-length sleeves.,9.99,Red black white,women,"//lp2.hm.com/hmgoepprod?set=source[/ed/c9/edc9c4ca06b7b86ce8f01b57a21275ba30ed046e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
T-shirt with Motif,Jersey T-shirt with a printed motif.,12.99,Light beige black,women,"//lp2.hm.com/hmgoepprod?set=source[/d3/01/d3011b5c5b6641f981d745d0b30d21ed408aa306.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.,17.99,Light purple black brown yellow gray,women,"//lp2.hm.com/hmgoepprod?set=source[/37/4d/374d3b8228d2947f5d1ee352e47992ea103faeba.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.,17.99,Dark gray pink white,women,"//lp2.hm.com/hmgoepprod?set=source[/18/02/1802db6adef4abfe5949cfe6281fee3029a89aa9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized printed T-shirt,"Oversized T-shirt in soft, printed cotton jersey with a round neckline, dropped shoulders and short, wide sleeves.",17.99,Charcoal gray white,women,"//lp2.hm.com/hmgoepprod?set=source[/29/5a/295a8d1fbd51b6d0d0362913fd8c58f4b8dc6436.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Graphic T-shirt,"Oversized T-shirt in soft, organic cotton jersey with a printed graphic design at front. Ribbed crew neck and dropped shoulders.",17.99,Black white gray,women,"//lp2.hm.com/hmgoepprod?set=source[/14/39/1439c4bc44b0a49eeece587dae994a25d3b86410.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 80%, Polyester 20%",0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2
Silk-blend T-shirt,"Classic, straight-cut T-shirt in jersey made from a cotton and silk blend. Short sleeves.",34.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/60/1c/601c13e65458d8219b8e5074c14246c287e3a8e1.jpg],origin[dam],category[ladies_tops_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Silk 50%, Cotton 50%",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed design.,17.99,Dark brown yellow gray,women,"//lp2.hm.com/hmgoepprod?set=source[/06/f4/06f4ab7a27e819b603e5d12051f3130d0b29f292.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
