title,gender,price,composition,color,imageUrl,description,polyester,silk,modal,viscose,wool,polyamide,nylon,cotton,linen,acrylic,lambskin,lyocell,elastane,brand
OPENWORK SWEATER,women,35.9, '55% viscose · 45% polyester', Beige marl ,https://static.zara.net/photos///2021/I/0/1/p/5039/477/720/2/w/563/5039477720_1_1_1.jpg?ts=1631865468629,High collar sweater with long sleeves.,0.45,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
POLO NECK SHIRT,women,19.9, '100% cotton', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/0858/455/712/2/w/563/0858455712_1_1_1.jpg?ts=1631882063146,Polo neck shirt with short sleeves. Rib trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PRINTED T-SHIRT,women,9.9, '100% cotton', Blue ,https://static.zara.net/photos///2021/I/0/1/p/0264/390/400/2/w/563/0264390400_1_1_1.jpg?ts=1628604818737,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
METAL TRIM TOP,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5070/485/250/2/w/563/5070485250_1_1_1.jpg?ts=1626875800619,Round neck T-shirt. Contrasting trim detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LONG SLEEVE POLO SHIRT,women,19.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/4424/825/500/3/w/563/4424825500_1_1_1.jpg?ts=1633344854326,Top with lapel collar and V-neck with long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
VASE FACE PATCH T-SHIRT,women,25.9, '100% cotton', Beige ,https://static.zara.net/photos///2021/I/0/1/p/5644/462/710/2/w/563/5644462710_1_1_1.jpg?ts=1628508844980,Round neck T-shirt with short sleeves. Contrasting patch detail at front.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RUCHED POLO TOP,women,29.9, '96% cotton · 4% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/6050/453/500/2/w/563/6050453500_1_1_1.jpg?ts=1630068784742,Lapel collar top with short puff sleeves with elastic cuffs. Pleats at waist. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.04,Zara
JACQUARD POLO,women,29.9, '9% acrylic · 5% viscose · 46% cotton · 40% polyester', ecru-white ,https://static.zara.net/photos///2021/I/0/1/p/1930/550/072/2/w/563/1930550072_1_1_1.jpg?ts=1631265280890,Short sleeve polo shirt. Front button closure.,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.46,0.0,0.09,0.0,0.0,0.0,Zara
RIBBED SHIRT WITH BUTTONS,women,29.9, '60% viscose · 6% polyester · 34% polyamide', striped ,https://static.zara.net/photos///2021/I/0/1/p/5644/412/104/2/w/563/5644412104_1_1_1.jpg?ts=1624006788838,Round neck tank top. Front button closure.,0.06,0.0,0.0,0.6,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
WASHED SHORT SLEEVE T-SHIRT,women,12.9, '100% cotton', White Navy ,https://static.zara.net/photos///2021/V/0/1/p/4424/932/060/2/w/563/4424932060_6_1_1.jpg?ts=1618500058971,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CORSET TOP,women,25.9, '79% viscose · 17% polyamide · 4% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1131/839/800/2/w/563/1131839800_1_1_1.jpg?ts=1630665039217,Straight neck top with straps. Pronounced seam detail.,0.0,0.0,0.0,0.79,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
SATIN EFFECT CORSET TOP,women,25.9, '98% viscose · 2% elastane', Mid-green ,https://static.zara.net/photos///2021/I/0/1/p/0219/812/527/17/w/563/0219812527_1_1_1.jpg?ts=1627900798491,Crop top with sweetheart neckline and adjustable spaghetti straps. Side hidden in-seam zip closure.,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,Zara
EMBROIDERED PERFORATED T-SHIRT,women,19.9, '98% polyester · 2% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/5039/437/250/2/w/563/5039437250_1_1_1.jpg?ts=1624263013506,Round neck T-shirt with short sleeves. Tonal embroidered eyelet detail.,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,Zara
MICKEY MOUSE ©DISNEY T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1443/627/250/2/w/563/1443627250_1_1_1.jpg?ts=1629448463985,Round neck T-shirt with short sleeves. Mickey Mouse ©Disney print detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PLEATED RUFFLE TOP,women,29.9, '100% polyester', Brown ,https://static.zara.net/photos///2021/I/0/1/p/6050/629/700/2/w/563/6050629700_1_1_1.jpg?ts=1632915164240,Long sleeve pleated top with V-neckline. Self ruffle detail. Elastic hem.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
FLOWY DRAPED TOP,women,19.9, '100% polyester', Brown ,https://static.zara.net/photos///2021/I/0/1/p/5039/445/700/2/w/563/5039445700_1_1_1.jpg?ts=1633966353326,Top with draped neckline and spaghetti straps that cross at back.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
TEXT T-SHIRT,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0264/452/250/2/w/563/0264452250_2_1_1.jpg?ts=1624966234124,Round neck T-shirt with short sleeves. Contrasting front text.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
STAR WARS™ © DISNEY EMBROIDERED T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1131/804/250/2/w/563/1131804250_1_1_1.jpg?ts=1625819419764,Round neck T-shirt with short sleeves. Contras embroidery from Star Wars ™ © Disney.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
DINA BUKVA EMBROIDERED T-SHIRT,women,29.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/380/250/2/w/563/0085380250_1_1_1.jpg?ts=1623396211351,Round neck T-shirt with short sleeves. Front contrasting embroidered detail by Dina Bukva.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CORSET STYLE SEAMED TOP,women,25.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0264/821/800/2/w/563/0264821800_1_1_1.jpg?ts=1630665112501,Top with round neckline and long sleeves. Pronounced seam detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
SEAMLESS ASYMMETRICAL TOP,women,17.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/4174/663/800/2/w/563/4174663800_1_1_1.jpg?ts=1630575284957,Short top with asymmetrical neckline and wide straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
WASHED BASIC T-SHIRT,women,12.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/4424/826/250/2/w/563/4424826250_1_1_1.jpg?ts=1629966643387,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
T-SHIRT WITH RUCHING,women,29.9, '59% viscose · 41% polyamide', Dark green ,https://static.zara.net/photos///2021/I/0/1/p/0264/825/529/2/w/563/0264825529_1_1_1.jpg?ts=1632901972329,V-neck top with long sleeves. Adjustable ruching with tie at front.,0.0,0.0,0.0,0.59,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED CROPPED TOP,women,7.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0962/332/800/2/w/563/0962332800_1_1_1.jpg?ts=1623745869177,V-neck crop top with straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
HOOK AND EYE SEAMLESS TOP,women,35.9, '95% nylon · 5% elastane', Mid-blue ,https://static.zara.net/photos///2021/I/0/1/p/7901/413/427/2/w/563/7901413427_1_1_1.jpg?ts=1630665140383,LIMITLESS CONTOUR COLLECTIONRound neck long sleeve top. Front closure with metal hooks.,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,Zara
SEAMLESS HALTER TOP,women,19.9, '97% polyamide · 3% elastane', Sea green ,https://static.zara.net/photos///2021/I/0/1/p/1067/451/512/2/w/563/1067451512_1_1_1.jpg?ts=1623768448466,Crop tank top with high round neckline.,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,Zara
TEXT T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/466/250/2/w/563/0085466250_1_1_1.jpg?ts=1627036179215,Round neck T-shirt with short sleeves. Front text detail and back print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TANK TOP,women,12.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/3253/342/800/2/w/563/3253342800_1_1_1.jpg?ts=1620995154139,Straight neck top with short sleeves and exposed shoulders.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
SILK RIB TOP,women,89.9, '100% silk (mulberry)', Stone marl ,https://static.zara.net/photos///2021/I/0/1/p/8779/502/815/2/w/563/8779502815_1_1_1.jpg?ts=1631705870529,Top made of 100% mulberry silk. V-neck front and long sleeves. Scalloped trim.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
KNOTTED T-SHIRT,women,9.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/6050/362/500/2/w/563/6050362500_1_1_1.jpg?ts=1626424664181,Round neck T-shirt with short sleeves. Knot detail at front hem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CROP TOP,women,9.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/4174/801/250/2/w/563/4174801250_6_1_1.jpg?ts=1625823020695,Short top with round neckline and thin elastic straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
CORSET BODYSUIT,women,29.9, '71% viscose · 23% polyamide · 6% elastane', Turquoise ,https://static.zara.net/photos///2021/I/0/1/p/4886/455/402/2/w/563/4886455402_1_1_1.jpg?ts=1628164232324,Bodysuit with sweetheart neckline and adjustable spaghetti straps. Bottom snap button closure.,0.0,0.0,0.0,0.71,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.06,Zara
WASHED SPALDING® T-SHIRT,women,29.9, '100% cotton', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/0085/166/712/2/w/563/0085166712_1_1_1.jpg?ts=1629374587711,"Round neck T-shirt with short sleeves. Front text detail of Spalding © Russell Brands LLC 2021. Due to the dyeing process, the print on each item is unique and special and may differ slightly from the one pictured. Text detail of Spalding © Russell Brands LLC 2021.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TEXT T-SHIRT,women,9.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5643/409/250/2/w/563/5643409250_1_1_1.jpg?ts=1633420878886,Round neck T-shirt with short sleeves. Contrasting text at front.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
DISNEY DONALD DUCK© T-SHIRT,women,25.9, '100% cotton', Printed ,https://static.zara.net/photos///2021/I/0/1/p/0085/812/021/2/w/563/0085812021_1_1_1.jpg?ts=1627484860211,Round neck T-shirt with short sleeves. Donald Duck ©Disney print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
DRAPED T-SHIRT,women,17.9, '100% cotton', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/0264/478/712/2/w/563/0264478712_6_1_1.jpg?ts=1628148944530,Round neck tank top. Side pleats. Asymmetric hem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
COTTON TANK TOP,women,19.9, '100% cotton', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/5644/512/712/3/w/563/5644512712_1_1_1.jpg?ts=1631115784229,Tank top made of 100% cotton. Tank style with round neckline.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
WASHED T-SHIRT,women,12.9, '100% cotton', Blue ,https://static.zara.net/photos///2021/I/0/1/p/4174/823/400/2/w/563/4174823400_1_1_1.jpg?ts=1631614460505,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CONTRAST TOP,women,25.9, '100% cotton', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/5039/481/251/2/w/563/5039481251_1_1_1.jpg?ts=1632475882224,Shirt with contrasting high collar and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
COMBINATION SCALLOPED T-SHIRT,women,19.9, '100% cotton', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/0858/628/251/2/w/563/0858628251_1_1_1.jpg?ts=1628860717181,Round neck T-shirt with short sleeves with contrast scalloped trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CROP TOP,women,7.9, '98% cotton · 2% elastane', Black ,https://static.zara.net/photos///2021/V/0/1/p/1660/309/800/2/w/563/1660309800_1_1_1.jpg?ts=1612198434229,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.02,Zara
TANK TOP WITH FRONT KNOT,women,25.9, '96% polyester · 4% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1165/482/800/2/w/563/1165482800_1_1_1.jpg?ts=1634227718222,Top with V-neck and long sleeves. Front knot with pleats.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
OVERSIZED STRIPED T-SHIRT,women,29.9, '100% cotton', striped ,https://static.zara.net/photos///2021/I/0/1/p/0858/470/104/2/w/563/0858470104_1_1_1.jpg?ts=1633694376811,Roomy shirt with round neck and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
T-SHIRT CHARLOTTE GAINSBOURG COLLECTION,women,25.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Maroon ,https://static.zara.net/photos///2021/I/0/1/p/5644/486/605/2/w/563/5644486605_6_1_1.jpg?ts=1633539768087,"TTHE CHARLOTTE GAINSBOURG COLLECTION, EXCLUSIVELY FOR ZARAT-shirt with rib round neck and long sleeves.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
LINEN BLEND T-SHIRT,women,19.9, '72% cotton · 28% linen', Apple green ,https://static.zara.net/photos///2021/I/0/1/p/0264/970/513/2/w/563/0264970513_1_1_1.jpg?ts=1625557473555,Linen blend T-shirt. Round neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.28,0.0,0.0,0.0,0.0,Zara
COMBINATION CORSET TOP,women,29.9, '97% cotton · 3% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0085/472/800/2/w/563/0085472800_1_1_1.jpg?ts=1630665651531,V-neck corset top with long sleeves. Tonal matching fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.03,Zara
RUFFLED TOP,women,9.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5584/311/250/2/w/563/5584311250_1_1_1.jpg?ts=1621435229829,Sleeveless round neck top with ruffle trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SEAMLESS TOP,women,12.9, '60% viscose · 35% nylon · 5% elastane', Light camel ,https://static.zara.net/photos///2021/I/0/1/p/7901/421/743/2/w/563/7901421743_1_1_1.jpg?ts=1631614486597,LIMITLESS CONTOUR COLLECTIONStraight neck tank top with thin straps.,0.0,0.0,0.0,0.6,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.05,Zara
RIB BANDEAU TOP,women,7.9, '93% cotton · 7% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/3253/305/250/72/w/563/3253305250_1_1_1.jpg?ts=1624013529933,Straight neck top with elastic spaghetti straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.07,Zara
NATACHA PASCHAL PRINTED T-SHIRT,women,25.9, '100% cotton', Printed ,https://static.zara.net/photos///2021/I/0/1/p/0085/370/020/2/w/563/0085370020_1_1_1.jpg?ts=1623396176323,Round neck T-shirt with short sleeves. Print by Natacha Paschal.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIB BALLOON TOP,women,19.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/4424/819/800/2/w/563/4424819800_1_1_1.jpg?ts=1628067280317,Square neck top. Tonal matching short puff sleeves with ruffle detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
BEAD TRIM T-SHIRT,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5070/168/250/2/w/563/5070168250_1_1_1.jpg?ts=1623404423838,Round neck T-shirt with short sleeves. Eyelet fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BALLOON SLEEVE TOP,women,19.9, '100% cotton', Dark fuchsia ,https://static.zara.net/photos///2021/V/0/1/p/0858/945/690/2/w/563/0858945690_1_1_1.jpg?ts=1617870194288,Round neck T-shirt. Matching tonal short balloon sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED CROP POLO SHIRT,women,12.9, '95% cotton · 5% elastane', Tangerine ,https://static.zara.net/photos///2021/V/0/1/p/1660/318/643/2/w/563/1660318643_1_1_1.jpg?ts=1616676118024,Short polo shirt with V-neck lapel collar and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
MOCK NECK TOP,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/4424/639/250/2/w/563/4424639250_1_1_1.jpg?ts=1633085998107,Short-sleeved high-neck top.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
WOOL BLEND TOP,women,12.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Black ,https://static.zara.net/photos///2021/I/0/1/p/3431/300/800/2/w/563/3431300800_1_1_1.jpg?ts=1628174030929,Short sleeve T-shirt made of wool blend fabric with round neck.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
SEAMLESS EMBROIDERED MINI CARDIGAN,women,29.9, '95% polyamide · 5% elastane', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/1014/355/712/2/w/563/1014355712_1_1_1.jpg?ts=1628245982168,LIMITLESS CONTOUR COLLECTIONMini cardigan with square neckline and long sleeves. False front buttons. Contrasting floral embroidery detail.,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,Zara
CROPPED CORSET,women,25.9, '92% polyester · 8% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/1165/462/933/2/w/563/1165462933_1_1_1.jpg?ts=1632312352304,Strapless crop corset. Back zip closure.,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Zara
SEMI-SHEER TOP,women,19.9, '53% viscose · 47% polyester', Black ,https://static.zara.net/photos///2021/I/0/1/p/8779/491/800/2/w/563/8779491800_1_1_1.jpg?ts=1631113357308,Semi-sheer top with round neck and long sleeves.,0.47,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
OVERSIZED ASYMMETRIC T-SHIRT,women,25.9, '100% cotton', Brown Taupe ,https://static.zara.net/photos///2021/V/0/1/p/1044/159/737/3/w/563/1044159737_1_1_1.jpg?ts=1621845604187,Full cut top with round neckline. Below-the-elbow length sleeves with elastic cuffs. Asymmetric hem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
KNOTTED CROP TOP,women,25.9, '96% polyester · 4% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1165/472/800/2/w/563/1165472800_1_1_1.jpg?ts=1630665656411,Crop top with V-neck wrap front and long sleeves. Front pleat and knot with slit detail.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
T-SHIRT WITH BUTTONS,women,12.9, '100% cotton', Beige ,https://static.zara.net/photos///2021/I/0/1/p/1660/811/710/3/w/563/1660811710_1_1_1.jpg?ts=1629906464151,Round neck T-shirt with short sleeves. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BAMBI ©DISNEY T-SHIRT,women,25.9, '100% cotton', Sand ,https://static.zara.net/photos///2021/I/0/1/p/1131/836/711/2/w/563/1131836711_1_1_1.jpg?ts=1631716487251,Round neck top with short sleeves. Contrast Bambi © Disney embroidered detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BUTTONED VEST,women,19.9, '90% viscose · 10% polyamide', Light green ,https://static.zara.net/photos///2021/V/0/1/p/5580/951/526/2/w/563/5580951526_1_1_1.jpg?ts=1621588916506,V-neck vest. Front button closure.,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
OVERSIZED COTTON T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1044/635/250/2/w/563/1044635250_1_1_1.jpg?ts=1626346755196,Full cut T-shirt made of 100% cotton. V-neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
WASHED TANK TOP,women,9.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1660/316/250/2/w/563/1660316250_1_1_1.jpg?ts=1622029813372,Round neck tank top. Rib trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
STRETCH BODYSUIT,women,25.9, '92% polyamide · 8% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/5039/524/800/2/w/563/5039524800_1_1_1.jpg?ts=1634224107734,Fitted bodysuit made of polyamide blend fabric. Round neck and long sleeves. Bottom snap button closure.,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Zara
CABLE-KNIT CROP TOP,women,25.9, '97% polyester · 3% elastane', Pink ,https://static.zara.net/photos///2021/I/0/1/p/5039/478/620/2/w/563/5039478620_1_1_1.jpg?ts=1631865579127,Top with round neck and short sleeves. Rib trim.,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,Zara
OVERSIZE V-NECK TOP,women,19.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/5644/806/800/2/w/563/5644806800_1_1_1.jpg?ts=1627484870196,Roomy V-neck top with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED SWEATER,women,19.9, '49% polyester · 47% cotton · 4% elastane', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/2298/464/712/2/w/563/2298464712_1_1_1.jpg?ts=1634200750340,Round neck long sleeve sweater.,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.04,Zara
VOLUMINOUS CROP TOP,women,19.9, '71% polyester · 26% viscose · 3% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/5039/438/800/2/w/563/5039438800_1_1_1.jpg?ts=1628666635951,Round neck top with short balloon sleeves.,0.71,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,Zara
MIXED POPLIN T-SHIRT,women,25.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/4424/822/800/2/w/563/4424822800_1_1_1.jpg?ts=1632902014886,Round neck top with tonal matching long sleeves with elastic cuffs.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
EMBROIDERED PERFORATED T-SHIRT,women,19.9, '96% polyester · 4% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/5580/045/250/2/w/563/5580045250_1_1_1.jpg?ts=1627287803567,Round neck T-shirt with short sleeves with side vents and elastic cuffs. Embroidered eyelet detail.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
RIBBED CROPPED TOP,women,9.9, '93% cotton · 7% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/3641/337/800/72/w/563/3641337800_1_1_1.jpg?ts=1623399939191,Crop top with thin straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.07,Zara
FRONT PRINT T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/470/250/2/w/563/1165470250_1_1_1.jpg?ts=1631265277524,Round neck top with short sleeves. Front print detail with contrast text.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
KASSL OVERSIZED LEATHER T-SHIRT LIMITED EDITION,women,199.0, '100% lambskin', Black ,https://static.zara.net/photos///2021/I/0/1/p/8525/957/800/22/w/563/8525957800_6_1_1.jpg?ts=1630928026774,KASSL oversized T-shirt made of ultrasoft nappa leather for a smooth touch. Rib round neck and short sleeves. Frayed trim.We recommend purchasing one size smaller than your regular size.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zara
