,title,color,imageUrl,price,gender,brand,description,composition,cotton,lyocell,elastane,modal
226,AADO T-SHIRT MADE OF ORGANIC COTTON,depth navy,https://www.armedangels.com/media/1234x1778x90/18/ba/3c/1612840519/aado-depth-navy.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
227,AADO T-SHIRT MADE OF ORGANIC COTTON,dark aubergine,https://www.armedangels.com/media/1048x1510x90/7f/1a/28/1623291736/aado-dark-aubergine-08.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
228,AADO T-SHIRT MADE OF ORGANIC COTTON,dark sage,https://www.armedangels.com/media/1048x1510x90/9b/28/4a/1594922968/aado-dark-sage.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
229,AADO T-SHIRT MADE OF ORGANIC COTTON,dark pine,https://www.armedangels.com/media/1048x1510x90/0c/4e/57/1623291737/aado-dark-pine-08.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
230,AADO T-SHIRT MADE OF ORGANIC COTTON,frosted mud,https://www.armedangels.com/media/1234x1778x90/64/25/c7/1631521631/aado-frosted-mud.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
231,AADO ALPINE T-SHIRT MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/4d/a9/52/1640145848/aado-alpine-acid-black.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
232,JOHAAN FLAAME AAA LONGSLEEVE MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/49/99/f1/1628655038/johaan-flaame-aaa-black-02.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
233,JAAMES MOUNTAIN LINES T-SHIRT MADE OF ORGANIC COTTON,depth navy,https://www.armedangels.com/media/1234x1851x90/b7/66/26/1624280038/jaames-mountain-lines-depth-navy.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
234,JAAMES RETRO T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1048x1510x90/c5/25/16/1644031585/jaames-retro-graphite-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
235,JAAMES RETRO T-SHIRT MADE OF ORGANIC COTTON,cloudbusting,https://www.armedangels.com/media/1048x1510x90/0b/83/70/1644031585/jaames-retro-cloudbusting-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
236,JAAMES RETRO T-SHIRT MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1048x1510x90/31/7e/9b/1644031584/jaames-retro-undyed-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
237,JAAMES TAPE T-SHIRT MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/9f/43/1c/1629254568/jaames-tape-white.jpg,19.06,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
238,JAAMES BIKE PARTS T-SHIRT MADE OF ORGANIC COTTON,winter light,https://www.armedangels.com/media/1234x1778x90/93/be/36/1631522585/jaames-bike-parts-winter-light.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
239,JAAMES WALKMAN T-SHIRT MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/a8/a6/85/1630983719/jaames-walkman-acid-black.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
240,MAARK STRUCTURE LONGSLEEVE MADE OF ORGANIC COTTON,dark pine-luna rock,https://www.armedangels.com/media/1234x1778x90/d3/00/e4/1633326179/maark-structure-dark-pine-luna01-rock.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
241,JOHAAN SOFT BRUSHED LONGSLEEVE MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/f4/2c/c7/1633329657/johaan-soft-brushed-acid-black.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
242,AADO AACT T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/9d/18/8f/1628654916/aado-aact-black.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
243,AADO BAATIK T-SHIRT MADE OF ORGANIC COTTON,indigo washed,https://www.armedangels.com/media/1234x1778x90/f1/a9/d3/1625282998/aado-baatik-indigo-washed.jpg,33.44,women,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
244,NAANTE LONGSLEEVE MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/68/b9/19/1644636350/naante-white.jpg,33.44,women,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
