,title,description,price,color,gender,imageUrl,brand,composition,rayon,nylon,spandex,acrylic,polyester,cupro,modal,lyocell,cotton
341,u AIRism cotton oversized crew neck t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435806/item/goods_69_435806.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
342,u oversized crew neck short-sleeve t-shirt,#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Specially processed Jersey lends a slight sheen to the surface. #Featuring dropped shoulders and a boxy silhouette with longer sleeves. #Wear it alone or as a layer.,14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433031/item/goods_00_433031.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,u oversized crew neck short-sleeve t-shirt,#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Specially processed Jersey lends a slight sheen to the surface. #Featuring dropped shoulders and a boxy silhouette with longer sleeves. #Wear it alone or as a layer.,14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433031/item/goods_09_433031.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,u oversized crew neck short-sleeve t-shirt,#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Specially processed Jersey lends a slight sheen to the surface. #Featuring dropped shoulders and a boxy silhouette with longer sleeves. #Wear it alone or as a layer.,14.9,DARK ORANGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433031/item/goods_29_433031.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,u oversized crew neck short-sleeve t-shirt,#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Specially processed Jersey lends a slight sheen to the surface. #Featuring dropped shoulders and a boxy silhouette with longer sleeves. #Wear it alone or as a layer.,14.9,NATURAL,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433031/item/goods_30_433031.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,u oversized crew neck short-sleeve t-shirt,#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Specially processed Jersey lends a slight sheen to the surface. #Featuring dropped shoulders and a boxy silhouette with longer sleeves. #Wear it alone or as a layer.,14.9,BROWN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433031/item/goods_34_433031.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347,u oversized crew neck short-sleeve t-shirt,#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Specially processed Jersey lends a slight sheen to the surface. #Featuring dropped shoulders and a boxy silhouette with longer sleeves. #Wear it alone or as a layer.,14.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433031/item/goods_68_433031.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_00_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_09_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,ORANGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_27_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,NATURAL,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_30_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,KHAKI,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_33_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,DARK GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_58_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_69_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,men u AIRism cotton oversized crew neck half-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #Smooth AIRism fabric that looks like cotton. #Dropped shoulders and a relaxed fit. #Designed with half-length sleeves and a narrower neckline.",14.9,WINE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441601/item/goods_19_441601.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
356,men u AIRism cotton oversized crew neck half-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #Smooth AIRism fabric that looks like cotton. #Dropped shoulders and a relaxed fit. #Designed with half-length sleeves and a narrower neckline.",14.9,DARK BROWN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441601/item/goods_38_441601.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
357,men u AIRism cotton oversized crew neck half-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #Smooth AIRism fabric that looks like cotton. #Dropped shoulders and a relaxed fit. #Designed with half-length sleeves and a narrower neckline.",14.9,OLIVE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441601/item/goods_56_441601.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
358,men u AIRism cotton crew neck oversized t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#Smooth, comfortable AIRism with cotton looks.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425974/item/goods_00_425974.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
359,men u AIRism cotton crew neck oversized t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#Smooth, comfortable AIRism with cotton looks.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425974/item/goods_09_425974.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
360,men u AIRism cotton crew neck oversized t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#Smooth, comfortable AIRism with cotton looks.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425974/item/goods_69_425974.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.53
361,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_00_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
362,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_06_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
363,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_09_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
364,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,ORANGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_27_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
365,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_54_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
366,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_66_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
367,AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_69_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
368,men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_09_442131.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
369,men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,BEIGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_31_442131.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
370,men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_54_442131.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
371,men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_66_442131.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
372,men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_69_442131.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
373,men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_03_441617.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
374,men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_08_441617.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
375,men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_09_441617.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
376,men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_68_441617.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
377,men AIRism crew neck short-sleeve t-shirt,"#With DRY, Cool Touch, odor-controlling, and deodorizing comfort features. #Stretch fabric is smooth and comfortable against the skin.#Silky-smooth texture. #Made in a color that is easy to wear as an inner layer.",14.9,LIGHT GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/437564/item/goods_02_437564.jpg?width=380,uniqlo,"89% Polyester, 11% Spandex",0.0,0.0,0.11,0.0,0.89,0.0,0.0,0.0,0.0
378,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_00_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
379,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_03_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
380,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_09_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,RED,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_16_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
382,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,YELLOW,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_45_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
383,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_66_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
384,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_68_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
385,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_69_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
386,men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,PURPLE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_76_433399.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
387,men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_00_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.0,0.0,0.04,0.0,0.25,0.0,0.0,0.0,0.71
388,men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_08_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.0,0.0,0.04,0.0,0.25,0.0,0.0,0.0,0.71
389,men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_09_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.0,0.0,0.04,0.0,0.25,0.0,0.0,0.0,0.71
390,men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_63_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.0,0.0,0.04,0.0,0.25,0.0,0.0,0.0,0.71
391,men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_69_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.0,0.0,0.04,0.0,0.25,0.0,0.0,0.0,0.71
392,AIRism cotton UV Protection crew neck long-sleeve t-shirtÿ,"#AIRism with DRY and Cool Touch technologies. #Features a smooth, high-quality texture. #Used finer thread for the stitching on the outside, to better suit the fabric. #Ribbing on the cuffs, so the sleeves are easier to roll up. #No stitches on the armholes for a sleeker look. #We inserted slits on both sides of the hem, so it's stylish on its own or layered. #Basic crew neck T-shirt that comes in handy for everyday wear.",24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433037/item/goods_09_433037.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
393,AIRism cotton UV Protection crew neck long-sleeve t-shirtÿ,"#AIRism with DRY and Cool Touch technologies. #Features a smooth, high-quality texture. #Used finer thread for the stitching on the outside, to better suit the fabric. #Ribbing on the cuffs, so the sleeves are easier to roll up. #No stitches on the armholes for a sleeker look. #We inserted slits on both sides of the hem, so it's stylish on its own or layered. #Basic crew neck T-shirt that comes in handy for everyday wear.",24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433037/item/goods_69_433037.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.73
